@relation 'AT: optdigits-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1,40-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.263input3-0.253input59-0.226input11-0.221input10+0.217input34... numeric
@attribute '0.25 input6+0.244input15-0.238input61+0.226class=7+0.225input7...' numeric
@attribute -0.294input44-0.265input45-0.248input36-0.248input37+0.235input39... numeric
@attribute '0.217input21-0.214input52+0.204input62+0.201input54+0.2  input46...' numeric
@attribute 0.274input55-0.266input53+0.246class=6+0.221input56+0.219class=7... numeric
@attribute -0.297input19+0.283input50-0.279class=5+0.275input42-0.263input27... numeric
@attribute '-0.275class=2-0.273input53-0.272input64+0.24 input36-0.229input63...' numeric
@attribute 0.308input22+0.257class=0-0.252class=5+0.234input52-0.223input2... numeric
@attribute '0.436class=8+0.25 input51+0.247input16-0.213input38+0.212input24...' numeric
@attribute 0.289class=9-0.236class=0-0.235input12+0.225input18+0.222class=4... numeric
@attribute '0.32 input6-0.274input24-0.238input4-0.215input60-0.207input16...' numeric
@attribute -0.438input41-0.362input49-0.334input33+0.225input2+0.218input58... numeric
@attribute '0.3  class=3-0.292input28+0.274input37-0.27class=9-0.269input20...' numeric
@attribute '-0.469input17-0.411input25-0.231input18+0.21 input64-0.185input9...' numeric
@attribute 0.418input56+0.411input48+0.252input17+0.242class=8+0.234input64... numeric
@attribute 0.567input33-0.427input57+0.331input41-0.267input49-0.212input32... numeric
@attribute 0.399input25-0.39input32+0.333input17-0.259input5-0.256input24... numeric
@attribute 0.324input12-0.261input32+0.234input46+0.226input52+0.224input38... numeric
@attribute 0.326input9-0.321class=1-0.284input57-0.271input26+0.263input5... numeric
@attribute '0.449input9+0.33 input8-0.257input32-0.241input58-0.209input2...' numeric
@attribute -0.445input9-0.418input32+0.333input48+0.265input57-0.217input46... numeric
@attribute -0.489input9-0.443input57+0.192input25+0.172input13+0.168input50... numeric
@attribute -0.406input48+0.331input5+0.248input61+0.242input64+0.217input36... numeric
@attribute -0.284class=1-0.249input60-0.248input26-0.241input61+0.241class=8... numeric
@attribute -0.295input33-0.291input48+0.279input49-0.268class=2+0.233class=9... numeric
@attribute 0.295input31+0.287input23+0.277input36+0.274input54-0.253input8... numeric
@attribute '0.34 input12+0.244class=8+0.241input7-0.237class=9-0.224input48...' numeric
@attribute 0.335input49-0.296input57-0.204input42+0.202input58+0.201input8... numeric
@attribute '-0.62input17+0.594input25+0.217input9+0.15 input13+0.142class=9...' numeric
@attribute 0.356input13-0.355input52+0.335class=9+0.211input36-0.205input30... numeric
@attribute 0.357input32-0.354input24-0.234input50+0.232input8+0.206input10... numeric
@attribute 0.377input50-0.282input59-0.263input3-0.254input49-0.254input20... numeric
@attribute '-0.321input50-0.264input45-0.253class=1+0.248class=2+0.23 input29...' numeric
@attribute 0.277input50-0.257input24-0.222input21+0.212input27+0.211input32... numeric
@attribute -0.365input53-0.275input35+0.273input46+0.259input31-0.239input14... numeric
@attribute '0.347input39+0.3  input53-0.277input10+0.267input45-0.228input30...' numeric
@attribute 0.295input13-0.251input11-0.249input19-0.235input8-0.232input31... numeric
@attribute 0.308input19+0.268input44+0.252input13-0.239input28-0.222input12... numeric
@attribute '0.339input44+0.302input54-0.237class=6+0.22 class=4+0.218input56...' numeric
@attribute 0.364input26-0.344input42+0.341input20-0.193class=5-0.168input52... numeric
@attribute 0.346input56-0.255input63+0.234input51-0.216input62-0.208input48... numeric
@attribute -0.314input30-0.278input56-0.253input31-0.248input7+0.222input23... numeric
@attribute 0.456input41-0.3input49-0.299input33+0.225input61+0.194input26... numeric
@attribute '0.37 input41-0.246input33-0.245input61-0.235input49+0.229input23...' numeric
@attribute -0.34input37-0.274input4-0.259input41-0.254class=0-0.253input7... numeric
@attribute -0.323input54+0.298input63+0.279input46+0.273input31+0.255input51... numeric

@data
5.813136,3.135132,2.041823,2.446402,0.692721,-1.198716,-3.652372,-2.609997,1.861241,-0.014571,0.573836,2.436514,-1.73071,-0.407527,0.232927,0.316879,0.736921,1.092275,0.435532,0.893305,1.057635,0.532343,0.797108,-0.375273,-0.829232,1.978203,2.346981,-0.499158,0.20833,-0.524274,-0.092731,-0.795837,1.216505,0.407504,2.029341,0.224272,-0.813467,0.814748,0.07769,0.258502,-0.199371,-0.422439,0.097553,-0.197681,0.039709,-0.043041
-1.510807,0.035139,4.231804,2.110279,1.512039,0.234511,0.000194,0.714844,0.652749,2.49918,-0.826645,-0.34309,-1.785861,-0.07913,-0.953606,-0.051096,0.587583,-1.119664,0.506283,-0.268227,0.071241,-0.655423,0.287741,-0.325356,0.229101,-0.264642,-0.898146,0.271072,-0.071752,0.370719,0.390395,-0.61691,-0.208194,0.472014,-0.54847,0.915138,-0.320689,0.963396,0.340541,-1.169616,0.265415,-0.2139,0.180454,-0.634152,0.27666,0.076682
-3.329397,-0.094195,-0.651476,-0.826626,1.254426,-0.2624,-3.604687,1.89921,-0.708888,1.628378,2.01674,-0.38339,2.411299,0.024422,-0.664915,-0.353583,-0.680432,0.128592,0.17394,0.014891,0.058454,0.602943,0.344244,-0.170208,0.286123,-1.125043,-0.887079,0.56349,-0.182437,-0.549819,-0.056605,-0.579877,-0.035173,0.55994,-0.235126,-0.703603,0.259271,0.08381,-1.104863,0.110838,-1.717719,0.450997,0.212028,-0.095449,0.046998,-0.220185
-2.928498,-3.003726,-5.870772,3.155809,3.383379,-1.299638,-5.332506,0.437168,-1.326433,-1.234313,1.759078,-2.751246,-0.536246,3.876555,5.034565,-0.641052,1.440058,-2.650643,-2.920662,1.534589,-1.53747,-1.51479,1.22209,0.738031,2.310475,0.416255,1.676778,-1.10307,-0.042092,0.094128,0.349601,2.68389,-0.204448,-1.027477,0.079824,0.36108,-0.297974,0.135768,1.635407,-0.756798,2.281539,-0.517963,-0.628991,-0.290633,-0.358009,0.262896
3.386308,3.767294,2.223552,2.154384,0.733938,-1.75952,-2.014534,-1.205977,1.224308,1.205397,1.827783,0.761171,-2.206475,0.644401,-0.993344,-0.519817,1.979502,0.528818,1.84321,-1.454368,-0.655897,-0.741497,-0.806862,-0.359701,-0.366408,1.249691,1.175991,-0.826145,0.548727,0.450481,0.195838,0.702639,1.32221,-0.934299,0.088366,0.280873,0.388583,0.313141,-1.138433,-0.544013,0.545906,-0.550359,0.270104,-0.042473,-0.277462,0.515585
4.355102,3.095102,1.545691,1.96995,1.166659,-1.952251,-1.580114,-1.506678,1.223146,1.16425,2.461158,1.959901,-1.973168,-0.404396,-1.060795,0.253287,1.200836,0.838491,0.528963,-0.975219,-0.528864,-0.423955,-0.533164,0.013664,-0.649734,1.177523,1.149019,-0.401008,0.951948,1.985442,-0.269219,0.784664,1.304017,-0.115917,-0.362436,-0.92701,0.890351,0.640642,-0.040294,0.01095,0.642082,-0.323133,0.386422,-0.08536,0.324403,-0.392987
0.559368,-4.09658,0.597673,-1.170203,2.090794,-1.572729,2.108603,-1.164891,0.290999,0.116753,-0.82082,0.295301,0.337203,0.31958,-1.332925,-0.186623,0.871456,0.056741,-0.874043,-0.34372,-0.923307,-0.741143,-0.351441,0.057377,-0.427791,0.340201,-0.114425,0.296859,-0.097051,-0.020312,-0.28404,0.760808,0.825348,-0.830562,-0.207822,-0.358219,-0.434094,-0.23342,-0.801088,-0.093603,0.047223,-0.301534,-0.117517,0.03556,0.166485,-0.646815
5.502836,0.984804,-0.742153,2.232247,-1.714581,-0.518274,-0.15026,-0.54271,-1.763929,1.580114,1.22055,1.662049,0.067313,-0.306215,0.652237,0.406589,-1.059966,0.568349,-1.028365,0.555805,1.000367,0.567831,0.718818,-0.536274,-1.600395,-0.506292,1.380323,0.20483,0.323456,1.255877,-0.585977,-0.799733,0.553338,0.658973,-1.73158,0.351694,-0.591865,0.307356,0.862605,1.361826,-0.252326,0.244247,0.453902,-0.563019,-0.120181,-0.310517
-2.236378,0.272374,2.693366,1.96496,-0.691512,0.445199,0.983584,-0.082002,-0.096139,-0.478842,-1.173741,-0.718968,0.469436,-0.746581,0.19284,0.009664,-0.636476,-0.044164,0.549775,0.806323,0.829617,0.418318,-0.762646,-0.010024,0.386787,0.14413,1.195325,-1.362119,-0.060014,-1.573159,0.003605,0.779034,0.949303,-0.433555,-0.577305,0.168553,-0.637433,0.440394,-0.795226,0.227131,-0.468308,-0.823315,0.239139,0.186778,0.456382,-0.038256
-6.527416,-1.335468,-3.004137,-1.971478,-0.04215,0.789987,-4.031562,0.435134,-0.483759,1.751946,0.318831,0.787604,0.377527,-0.442082,-0.073995,0.584874,-0.869159,0.271147,-0.431493,0.875341,0.236083,0.817933,0.927184,0.220344,0.3376,0.605327,1.269124,-0.865463,0.197615,0.351954,0.294183,0.388551,0.321056,-0.702802,-0.073391,-0.71022,-0.356709,0.339481,-0.825209,0.312707,-0.775999,1.182825,1.220022,-0.753101,0.33263,0.718275
-2.260748,-1.471908,2.963897,-0.2774,-1.136408,0.006061,2.188033,-0.502584,1.621545,2.334257,-0.798615,0.759708,-0.498726,-0.602861,1.500337,0.754548,-0.752919,-1.177555,-0.677721,1.568309,0.915294,0.0011,-0.320825,0.672436,0.287883,-0.328254,1.28697,-0.009908,-0.532556,-1.336451,1.188167,0.301564,0.632281,-1.3401,-0.987373,0.492241,1.684317,-0.022793,-1.13096,0.169027,0.181596,-0.281841,0.057042,-0.030253,0.075435,-0.579946
-5.217074,-1.353619,-3.172527,-0.672791,0.833166,0.3908,-4.246699,1.329359,-0.393468,0.669954,0.302482,-0.269021,0.645856,1.268223,-0.467804,-0.029543,0.27862,-0.233897,-0.510701,0.58028,-0.566463,0.607909,1.627004,0.16863,-0.448903,-0.062503,0.272482,-0.264717,0.298799,0.66265,0.001882,-1.260147,0.629242,-0.12885,-0.382697,0.273325,-0.645795,0.580619,-0.673578,0.065989,-1.392492,0.73777,0.855651,-0.574407,0.491489,-0.444661
2.993835,5.393314,-0.349286,-0.723826,2.436323,-0.635209,0.211601,0.205993,-0.517866,0.378517,1.400314,-0.258183,-0.183686,0.128067,-0.092959,-0.352985,0.460029,0.007543,0.493316,-1.027492,-0.620214,-0.621914,0.279139,-0.5087,0.414166,1.694275,0.623241,-0.157982,0.031182,-0.581492,-0.508955,0.425828,-0.267878,0.507902,1.054127,0.044506,1.351074,-1.021209,-1.07099,-0.860497,-0.11204,0.143484,-0.060075,-0.043489,0.505266,-0.59754
2.186652,1.547616,-3.440802,4.419231,-1.812456,-0.03772,0.172898,0.62265,-0.564929,-0.037978,1.473527,1.366401,-0.205645,-1.28139,0.036131,0.75869,-1.031826,-1.416646,-0.91253,0.081561,0.332573,-0.39689,-0.037511,-0.635734,0.041432,-0.005807,-1.019504,0.360806,-0.280419,-0.062031,0.285748,-0.000769,-0.213424,0.460554,-1.014573,-0.109295,0.200242,-0.312613,-0.683831,-0.234857,0.152733,0.052626,0.080572,-0.090375,0.282173,0.152628
5.489573,1.661626,0.417545,0.733942,-0.812559,-1.168482,-1.852636,-1.005339,-0.377853,1.856823,0.106647,1.140065,0.502238,1.042473,0.865454,-0.446652,-0.065182,1.091614,0.531259,-1.164964,0.941075,-0.52133,1.248173,-0.439505,-0.195135,1.948704,1.070074,0.166064,0.132015,0.199701,-0.857988,-0.059087,0.626093,1.341055,0.843187,0.078591,-0.324691,0.412679,-0.985516,0.175919,0.548626,-0.315407,-0.289857,0.22981,-0.404693,-0.224102
0.401291,-4.522148,-1.215397,-0.878901,3.008045,-1.159417,2.058308,-0.830961,0.399381,-0.125863,-0.571851,0.307984,0.431599,-0.328196,-1.463736,0.038104,0.254424,0.936701,-0.241399,-0.705543,-0.905453,-0.224949,-0.095393,0.491138,0.310835,0.236817,-0.222979,0.26663,-0.095044,0.157847,0.03162,0.071327,-0.281102,0.088699,-0.107741,-0.000286,-0.094247,0.819609,-0.092376,-0.357791,-0.307468,-0.023497,-0.128487,0.348224,-0.05765,-0.242562
-4.47542,-1.904987,-2.220937,-0.159439,1.798258,-0.577289,-5.420691,1.404031,-1.181437,0.857376,1.509914,-1.232871,1.487427,1.739721,0.758378,-0.463631,0.079081,-0.372572,-1.146306,1.1072,-0.358871,0.636672,0.588831,0.48055,-0.198404,-0.694457,0.02228,-0.135357,0.49309,0.838959,-0.627001,-0.371455,0.584708,-0.016239,0.044286,0.840601,0.470625,0.609036,-0.652382,-0.138031,-0.337356,-0.479683,0.056387,-0.09612,-0.160097,-0.304527
0.509508,-2.104024,4.33421,-1.913195,-1.06094,0.858561,-0.739068,1.770636,-0.86585,-0.594969,-0.383998,0.613398,0.548053,-0.129302,0.167255,0.351945,-0.002106,-0.658208,-0.641858,0.753636,0.060012,-0.72817,-1.50164,1.337542,0.116328,0.566388,0.193704,0.341659,-0.122499,0.072066,0.834125,0.525363,-0.141731,-0.480316,-0.160112,-0.440264,0.778475,0.188505,-0.868298,0.105073,-0.114814,-0.570993,-0.01627,-0.109919,-0.59072,0.461065
4.728881,2.260814,-0.358415,1.859879,-0.842178,-0.95688,-0.857479,-1.113813,-0.999579,1.871821,1.70791,1.444513,-0.471228,0.269141,-0.026756,-0.354546,0.440563,-0.26325,0.410013,-0.200937,0.653821,-0.549958,-0.55801,0.215581,-1.232658,0.208056,1.72361,0.661823,-0.110099,-0.162169,-0.647179,-0.224728,0.548851,1.542219,-1.018944,-0.10169,-0.094224,0.681003,-0.134299,0.418893,-0.165046,-0.271161,0.754321,-1.048405,-0.888248,-0.168611
0.338496,-4.780172,-0.274375,-0.343009,3.684184,-1.62391,2.097964,-1.244502,0.113444,0.274229,-0.356417,-0.479967,-0.453099,-0.470995,-0.160959,0.045259,0.019865,-0.372962,-0.089182,-0.488406,0.125079,-0.738465,0.413812,-0.325018,0.446622,-0.340947,0.550489,-0.039753,-0.097883,0.012988,-0.373574,0.515427,0.193207,0.082087,-0.957107,0.387996,0.374645,0.408167,-0.577923,-0.450107,1.125308,-0.583001,-0.664691,0.551187,-0.475853,-0.606137
-3.697323,2.27629,2.141278,1.88428,-1.068843,3.049089,1.907486,-3.220839,-0.097512,-0.793713,0.463982,0.840614,-0.515331,0.478779,1.563537,-0.571352,1.071805,-0.713806,-0.519022,-0.82215,0.00828,-0.897741,-0.462485,-1.132872,0.40316,-0.819064,-0.441133,-0.101094,-0.212528,-1.192963,-0.588116,0.972226,0.651228,0.334672,-0.0482,0.41744,0.181091,0.117895,-0.103157,0.940649,-0.470257,0.005281,-0.174557,0.411238,-0.152815,-0.542647
1.618675,4.066945,-0.22147,-2.250301,1.939215,1.024811,1.825235,1.662859,-1.997033,0.281299,0.132137,-1.075661,0.659235,-0.124478,0.137608,0.052827,-0.756391,1.040735,-0.097987,0.42649,-0.224312,0.810065,0.668693,-0.548121,-0.219963,-0.232017,0.816711,-0.477862,-0.218017,0.505792,0.78562,0.524341,-0.820143,-1.231988,-2.080379,-0.287767,-0.464079,-0.865363,-0.306528,-0.770456,-0.575409,-0.096387,-0.496529,-0.114723,0.781479,-0.573103
2.059817,0.990527,-3.101829,4.351646,-2.070057,-0.387979,-0.572725,0.435988,-0.817452,0.669261,1.976981,1.81405,-0.239191,-1.481582,-0.174562,0.828032,-0.977469,-2.158229,-1.389962,0.312877,0.355606,-0.687354,-0.828327,-0.337639,-0.10989,-0.062361,-0.975932,0.47433,-0.041436,-0.248103,-0.371121,-0.292497,0.089261,0.993128,-0.382039,0.726789,0.555984,-0.394167,-0.814811,-0.201485,0.21215,0.335601,0.239043,-0.307996,0.011476,-0.301126
2.035868,-1.446462,4.240554,-3.207975,-1.561743,1.026062,-1.080724,1.196572,-0.408137,-1.394704,0.719614,0.162258,-0.271619,0.670231,0.63815,-0.254963,0.666822,-0.536473,-0.591978,-0.005617,-0.32496,-0.359538,-0.913436,0.001586,-0.023806,0.466064,0.014079,-0.882833,0.459013,0.41365,-1.111985,0.051374,-0.653496,0.747423,-0.123372,0.846674,-0.68618,-0.408457,-0.229303,0.41441,0.201298,1.209491,-0.23597,0.715636,0.14801,0.117203
-2.900306,0.384849,-0.634885,-0.74186,1.127783,1.26971,-2.725211,1.47856,-0.911422,0.426424,1.438798,0.369061,1.644881,0.68614,-1.050256,-0.355017,0.152204,0.784879,0.555107,-0.714233,-0.576496,0.332479,-0.572855,0.809911,-0.769503,-0.116276,-1.369539,1.173997,-0.425642,-0.940759,0.281832,-1.011543,0.051773,1.01819,-0.905077,0.034653,0.044074,-0.292616,0.111151,-0.218837,0.05506,-0.008739,-0.12187,0.099705,0.013846,-0.795678
-6.690721,-0.464176,-2.303093,-1.856225,0.841682,2.853296,-3.176391,0.028622,-0.897622,0.886409,1.30857,1.425495,-0.244476,0.264596,0.948902,0.5556,-0.751237,1.241917,-0.581295,-0.943535,-0.381485,0.557066,1.447751,0.087872,-0.209068,-0.945307,-0.628632,1.142192,-0.229059,-0.105387,0.021464,-0.350442,0.81402,-0.282114,-0.154126,0.423578,0.157254,0.69638,-0.319744,-0.831689,-0.230418,-0.183399,-0.101344,0.042956,0.154351,0.351599
-0.842219,0.72227,3.488925,-0.422519,-1.3813,-1.735666,-0.654992,-1.359167,-0.875125,-0.703667,0.493863,-1.178214,-1.019452,0.385813,-0.454162,-0.462624,0.529587,-1.464985,1.247717,0.76044,-0.015523,0.336735,0.026181,0.153112,-0.736007,0.232615,-0.205768,-0.289053,-0.722272,-2.108202,1.003253,-0.795921,-0.363446,-1.270925,0.332713,0.538159,-0.61448,0.016733,0.243659,1.329252,0.518994,-1.13707,-0.143342,0.244873,-0.594111,0.117188
-3.944973,-0.686742,-1.593461,-0.940414,0.467783,0.219771,-3.237939,1.060222,-1.133029,0.690315,0.448151,0.38117,1.908198,-0.749923,-2.000358,-0.029899,-0.503322,0.38592,0.292231,0.525833,0.36391,0.682955,-1.624297,0.67743,-0.924004,0.739375,0.162256,0.092786,0.326341,0.044602,-0.583429,-0.452314,-0.043347,0.422672,0.319546,1.388416,0.911851,-1.008202,0.076994,-0.167774,0.544202,0.590053,-0.911557,0.388887,-1.081763,-0.5481
6.26543,-1.320563,-0.699964,1.205709,-1.047782,2.162521,-0.587951,-1.545425,-1.514273,1.127459,0.201745,1.902101,0.438697,0.402978,0.620236,-0.289862,0.257727,-0.670115,1.623043,0.163036,0.956185,-0.343816,0.685879,1.133768,0.068592,0.996397,0.127742,-0.272192,0.024424,0.234805,1.261379,-0.579389,-0.138831,-0.095779,0.362848,-0.029729,-0.16749,0.368442,-0.137385,-0.049622,0.277348,0.049827,-0.062766,0.026083,0.623955,0.31029
-1.291405,1.046309,0.613781,1.176137,-0.266817,-1.367469,1.483432,0.871123,3.187797,0.828807,0.382086,-0.392281,1.233461,0.588418,0.936559,-0.059485,-0.528833,1.432686,0.092046,-0.226232,-0.177749,1.02662,0.390617,0.42716,-0.087505,-0.062566,0.372968,0.145897,-0.450492,-1.303295,0.199379,-0.411518,-0.169446,-0.728106,0.898383,-0.228488,-0.494269,0.070258,1.02314,-0.374599,0.131477,0.844169,-0.37786,0.172377,0.256681,-0.078581
2.270337,0.739864,-1.343558,5.345539,-1.71317,-1.086306,-1.044727,0.778542,-0.419717,-0.523229,0.712987,0.805935,-0.707175,-0.422456,0.106226,0.731236,-0.950647,0.773704,-1.650951,0.026778,-0.65637,0.574325,0.530617,-0.649579,-0.556527,-0.177973,-0.362313,0.528783,-0.350942,-0.391497,-0.197419,-0.677103,-0.56313,0.264443,0.271954,0.039205,-0.546479,-0.527924,-0.254437,0.287319,-0.264902,-0.543704,-0.100624,0.228111,-0.333747,-0.124188
1.419193,5.336391,-0.020126,-1.672657,2.277966,-0.37729,1.840723,0.87788,-0.931869,0.875161,1.266519,-0.650326,-0.697581,-0.248789,-0.19698,0.058292,-0.060764,-0.496638,-0.477419,-0.121434,-0.678334,0.041724,0.289347,-0.447434,-0.093199,0.810911,0.254258,-0.399944,0.206307,-0.469431,-0.571694,-0.028015,0.663543,0.754043,0.030011,-0.290615,0.459249,-0.207498,0.211174,-0.438775,-0.473575,0.237925,0.044934,-0.431281,0.391879,-1.244136
-1.205494,3.301787,1.414517,2.21222,0.385325,0.447699,1.81877,-1.563628,-0.820836,-1.493217,-0.122044,-0.56185,1.385453,0.841111,0.403618,-0.586514,0.822598,-0.607712,-0.374614,-0.047023,-0.09348,-0.586953,-0.771992,-0.537036,-0.14423,1.030303,0.349434,-0.73778,0.162523,-0.683241,0.380855,0.491069,1.631285,-0.135432,-0.928077,0.809058,0.220334,0.082407,0.564559,0.732765,-0.851154,0.790827,0.217126,0.269447,-0.466793,0.425563
1.594716,-2.930369,4.782648,-1.531548,-0.11671,0.817057,-0.248707,2.211462,-0.061569,-0.738454,0.743709,0.528488,0.410816,-0.874121,0.350932,0.42801,-0.462466,-0.882606,-0.438504,-0.008364,0.464815,-0.517652,-0.077039,-0.394607,0.043833,-0.043615,0.435249,0.261768,-0.254526,-0.02954,0.082463,0.202332,-0.138856,-0.188665,-0.356887,0.172926,-0.353376,-0.436677,0.121804,-0.747135,0.191148,0.052817,0.054289,-0.376121,-0.095787,0.166862
-2.266361,1.341731,0.694154,2.916078,0.120981,0.534602,1.476975,-0.529375,-0.237956,-1.076957,-0.79934,-0.247692,2.775887,-0.003509,0.29087,-0.197977,-0.543284,0.561407,-0.023924,-0.586012,0.640792,-0.445433,-0.440938,0.30024,0.277015,0.272903,0.578831,0.040568,0.18834,0.848902,-0.189833,0.707111,0.046626,0.347469,-0.58641,-0.11806,-0.922813,-0.197607,0.680059,-0.414127,-0.016548,-0.231914,-0.212849,0.173864,0.102703,0.122769
-1.597752,1.912946,2.399948,2.687356,1.958005,0.99391,1.4487,-1.414761,-0.380126,0.129286,0.090105,0.369562,2.734201,-0.249251,0.755569,-0.025937,-0.678055,0.849498,-0.075112,-0.721323,0.576826,-0.438982,0.283238,-0.212119,0.275364,1.17702,0.847557,-0.209622,-0.247413,0.05657,0.342773,0.18845,-0.782037,0.723814,-1.626541,-1.459275,-0.558364,0.051596,0.041193,-0.476311,0.412363,-0.161208,-0.611462,0.847194,0.827112,-0.630595
0.153394,3.747983,-0.883951,-1.29823,1.169562,0.654383,2.306512,1.800344,-1.885284,1.293628,-0.095443,-0.816402,-0.586834,-0.595561,-0.465645,0.186284,-0.958391,-0.864876,-0.625344,0.400195,-0.43835,0.341938,0.143174,1.011565,-0.25428,-0.222815,-0.436454,0.154273,0.25557,-0.272373,-1.422273,0.086887,0.282257,1.229983,0.393985,-0.462658,-0.757429,-0.289648,0.311473,0.229217,0.557282,0.107289,0.711503,-0.740576,0.204941,-0.722617
-0.858709,2.939853,-0.647773,-2.069619,1.015606,1.809571,3.058351,1.14268,-2.663203,0.916619,-1.870724,-0.908508,-1.10209,-0.725469,-0.018656,0.670936,-1.385668,-0.378207,-0.572891,1.428753,-0.253551,0.90063,0.713568,1.275695,-0.089261,-0.055357,0.195014,-0.763791,0.423305,0.162955,-0.148593,0.14846,0.517764,-0.695069,-0.335239,-0.407857,-0.445578,0.242971,-0.73983,0.041402,-0.219606,-0.005888,-0.371851,0.012828,0.226518,-0.655589
2.079325,3.517406,1.870047,0.741958,-0.375099,-2.361888,-1.900785,0.534446,0.578913,1.973202,0.281695,-0.460112,-0.905049,0.726188,-0.471626,-0.359868,0.764875,1.106858,0.546605,-1.194406,-0.181992,-0.565663,-0.8934,-0.940188,0.973382,0.28641,-0.170744,-0.676907,0.601914,0.451048,-0.504714,0.866462,1.050698,0.118685,-0.042619,0.420018,1.340277,-0.445444,-1.020965,-0.111076,0.17929,0.062429,0.326946,0.737575,0.938642,0.425728
3.112058,1.132069,-2.741761,4.194287,-1.643041,-0.596117,-0.234812,1.02998,-0.287033,-0.529912,0.421567,1.066243,-0.593452,-0.276072,0.294294,0.973813,-1.003008,0.986089,-1.731956,-0.048019,-0.602454,0.40643,0.88839,-0.850387,-0.399666,0.493276,-0.453303,0.149271,-0.2265,0.295106,0.38951,-0.28755,0.099078,0.14042,-0.742419,-0.827775,-0.398161,-0.628518,0.164682,-0.336803,-0.155093,-0.770228,-0.419378,0.386711,0.486483,-0.244126
-1.883425,1.268705,2.443585,2.425265,0.145077,0.738027,1.237868,-0.696062,-0.860333,-0.436796,-1.267851,-0.648559,1.972503,-0.038743,0.211534,-0.484275,-0.195995,-0.231858,0.415936,0.030885,0.974408,-0.511252,-0.342012,0.022616,0.132309,0.505501,0.802448,0.027976,-0.365758,-0.520441,0.252759,1.388076,0.330617,-0.469047,-0.860548,-0.037858,-0.716084,0.256224,-0.259708,0.149097,-0.173482,-0.269962,0.149454,0.151514,0.384076,-0.101338
-1.023837,3.54769,0.869343,2.213644,0.082857,0.818631,1.579484,-0.733035,-1.155555,-1.313696,-0.021213,-0.585183,1.822632,0.79628,0.31437,-0.666389,0.473933,-0.362861,0.048107,-0.608423,-0.114356,-0.67738,-1.199089,0.617427,-0.068801,0.23365,0.038144,-0.414897,0.292201,-0.501331,-0.762793,0.530452,1.235216,0.611438,-0.688248,0.017324,-0.336072,-0.189539,0.077619,0.65681,0.05172,1.135311,0.179226,0.623596,-0.167185,0.564318
7.408786,-2.442313,-0.426562,0.686289,-1.236986,2.78901,-0.662338,-1.260883,-1.234282,1.193153,0.198239,1.945935,0.346451,0.402051,1.024346,-0.02608,-0.277894,0.179426,1.217298,0.593605,0.758537,0.845761,1.724136,0.386841,0.082751,1.045325,-0.203979,-1.170049,0.320696,0.381464,1.199925,-1.338288,-0.085684,-0.310591,1.328492,0.534825,-1.196736,0.039559,-0.017366,-1.294956,0.352913,0.219575,-0.355291,-0.309292,0.732546,0.352203
-3.365533,3.427043,1.216396,1.52798,-0.818354,1.709859,1.314004,-2.524307,-1.646148,-1.672005,-0.398071,0.565516,0.720402,0.449809,1.527926,0.266413,-0.231499,1.380915,-0.429486,-1.346897,-0.310311,-0.601019,-0.700724,0.260507,0.544122,-0.257324,0.484244,-0.332593,0.046032,-0.84813,-0.155314,0.210057,1.274117,-0.402377,-0.820371,0.286109,-0.32734,-0.209249,-0.23011,-0.13907,0.129743,0.71946,0.003336,0.39684,-0.018475,0.30365
6.699184,-2.07211,-1.173764,0.585775,-1.598351,1.730933,-0.094911,-1.04953,-1.961905,0.747032,-0.469548,1.063689,0.444823,0.363676,0.916888,-0.056068,-0.591004,0.432925,1.080334,0.613654,1.077957,0.770613,1.85315,0.04804,0.166747,-0.07021,0.092574,-0.637501,0.191816,0.588845,1.207692,-0.848448,0.115692,-0.259575,0.361137,0.295418,-0.595947,-0.132521,0.17917,-0.261841,0.052633,-0.052515,0.090984,-0.286319,0.516689,0.533634
-3.802622,-0.64316,-2.456856,-1.801443,0.33538,3.257247,-1.046659,0.909841,0.633738,0.162591,0.804766,0.473407,0.3761,-0.022339,-1.614158,-1.003664,0.813715,-0.583714,0.688945,0.355222,0.315721,0.950075,-0.17707,-0.815058,-1.498586,0.193348,-1.495611,0.461741,0.184035,0.558564,-1.056575,0.806841,-0.458003,0.839216,0.386686,0.557429,0.494305,0.891684,-0.259961,0.221579,-0.090173,-0.121728,-0.135148,0.148276,-0.124355,0.156821
-0.825444,1.442959,0.61282,-0.043362,-0.581625,-1.674304,1.517756,0.618834,3.764049,1.224067,0.855897,0.002662,1.740582,1.025626,1.181833,-0.253606,-0.078719,0.637694,-0.196898,-0.412929,0.022041,0.438149,0.243406,0.117996,0.000335,0.637177,-0.399625,0.398468,-0.318348,-0.797311,0.455422,-0.03616,0.228917,-0.740025,1.250306,0.299961,-0.060105,0.874831,0.81429,-0.359328,0.1723,0.611899,0.072463,-0.193151,0.108081,0.093827
